id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
617791,Landing Page Submission,Google,No,No,0,5.0,582,5.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
635314,Landing Page Submission,Google,No,No,1,5.0,1209,5.0,Email Opened,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,15.0,18.0,No
619673,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,,,No
640572,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
586806,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
605319,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
601378,Landing Page Submission,Organic Search,No,No,1,7.0,1759,7.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
611142,Landing Page Submission,Direct Traffic,No,No,0,4.0,504,4.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,Yes
600261,Landing Page Submission,Direct Traffic,No,No,1,5.0,1006,2.5,Email Opened,Marketing Management,Other,No,No,No,No,No,No,,,Yes
659117,API,Referral Sites,No,No,0,6.0,216,2.0,Page Visited on Website,,,No,No,No,No,No,No,14.0,13.0,No
656911,Landing Page Submission,Direct Traffic,No,No,1,7.0,901,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,20.0,No
591606,Landing Page Submission,Google,No,No,0,6.0,461,2.0,Page Visited on Website,Business Administration,,No,No,No,No,No,No,,,No
608217,API,Google,No,No,0,5.0,1449,5.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,,,No
606730,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
633380,Landing Page Submission,Organic Search,No,No,0,4.0,582,2.0,Email Opened,Finance Management,,No,No,No,No,No,No,14.0,18.0,Yes
629725,Landing Page Submission,Google,No,No,0,5.0,1403,2.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,,,No
640598,Landing Page Submission,Organic Search,No,No,0,3.0,82,3.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
607273,Landing Page Submission,Google,No,No,0,2.0,842,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
601799,Landing Page Submission,Direct Traffic,No,No,0,2.0,27,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
596753,Landing Page Submission,Google,No,No,0,5.0,383,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,,,No
591659,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,504,1.0,Email Bounced,IT Projects Management,,No,No,No,No,No,No,15.0,14.0,No
580914,Landing Page Submission,Direct Traffic,No,No,0,2.0,8,2.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
646701,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
651801,API,Google,No,No,0,9.0,176,1.8,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
625427,Landing Page Submission,Google,No,No,0,4.0,237,2.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
611994,Landing Page Submission,Direct Traffic,No,No,0,2.0,1984,2.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
608896,Landing Page Submission,Organic Search,Yes,No,0,4.0,233,4.0,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
593100,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
632202,Landing Page Submission,Organic Search,No,No,0,8.0,297,8.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,,,Yes
634915,Landing Page Submission,Direct Traffic,No,No,1,3.0,527,1.5,SMS Sent,Media and Advertising,Working Professional,No,No,No,No,No,No,14.0,17.0,Yes
645149,Landing Page Submission,Google,No,No,0,2.0,1288,2.0,Email Opened,Travel and Tourism,,No,No,No,No,No,No,14.0,16.0,No
593786,Landing Page Submission,Direct Traffic,No,No,1,5.0,1457,1.67,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
585799,API,Google,No,No,1,9.0,38,1.8,Chat Conversation,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
596625,Landing Page Submission,Direct Traffic,No,No,1,4.0,1530,2.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
587409,API,Organic Search,No,No,0,2.0,348,1.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
659106,Landing Page Submission,Google,No,No,1,5.0,1603,5.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,20.0,No
629811,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
617761,Landing Page Submission,Direct Traffic,No,No,1,7.0,1029,7.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
591807,Landing Page Submission,Organic Search,No,No,0,9.0,939,9.0,Chat Conversation,Business Administration,,No,No,No,No,No,No,15.0,18.0,Yes
620792,Landing Page Submission,Google,No,No,1,3.0,1350,3.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,,,No
652766,Landing Page Submission,Google,No,No,0,1.0,583,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,13.0,No
608436,Landing Page Submission,Google,No,No,1,2.0,849,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
582307,Landing Page Submission,Direct Traffic,No,No,1,3.0,278,1.5,Page Visited on Website,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,20.0,Yes
595852,API,Direct Traffic,No,No,1,13.0,724,2.17,Email Opened,Travel and Tourism,Working Professional,No,No,No,No,No,No,16.0,15.0,No
597222,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
588740,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
588935,API,Google,No,No,0,2.0,74,2.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
619246,Landing Page Submission,Google,No,No,1,3.0,304,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
582386,API,Organic Search,No,No,0,11.0,496,3.67,Email Opened,Healthcare Management,Unemployed,Yes,No,No,No,No,No,14.0,16.0,No
600843,API,Google,No,No,0,7.0,11,2.33,Page Visited on Website,,,No,No,No,No,No,No,,,No
615865,API,Google,No,No,0,3.0,1039,1.0,SMS Sent,,,No,No,No,No,No,No,,,No
606890,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
648423,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
636928,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
606311,Lead Add Form,Reference,Yes,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
654027,API,Google,No,Yes,1,9.0,1482,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,16.0,No
608583,Landing Page Submission,Direct Traffic,No,No,1,11.0,1086,5.5,SMS Sent,Operations Management,,No,No,No,No,No,No,,,Yes
586351,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
654190,Lead Import,Facebook,No,No,0,,345,,,Select,Unemployed,No,No,No,No,No,No,13.0,13.0,No
607318,API,Direct Traffic,No,No,0,4.0,120,4.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
604017,Landing Page Submission,Google,No,No,0,10.0,91,3.33,SMS Sent,Select,,No,No,No,No,No,No,,,No
621130,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
605335,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
618766,Landing Page Submission,Direct Traffic,No,No,0,2.0,331,2.0,Email Opened,Media and Advertising,,No,No,No,No,No,No,,,Yes
600616,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
605788,Landing Page Submission,Direct Traffic,No,No,0,2.0,33,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,Yes
628963,Landing Page Submission,Organic Search,No,No,0,10.0,1318,2.5,SMS Sent,International Business,,No,No,No,No,No,No,,,Yes
599643,Landing Page Submission,Google,No,No,1,7.0,300,1.75,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
608439,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
645067,Landing Page Submission,Organic Search,No,No,0,8.0,419,8.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
619413,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
604321,Landing Page Submission,Google,No,No,0,4.0,128,4.0,Email Link Clicked,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
644223,API,Google,No,No,0,3.0,42,1.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
641827,Landing Page Submission,Google,No,No,0,2.0,1335,2.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,18.0,No
642242,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,15.0,No
634529,Landing Page Submission,Google,No,No,0,6.0,365,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,13.0,18.0,No
629507,API,Google,No,No,1,2.0,777,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
614723,Landing Page Submission,Google,No,No,0,12.0,48,3.0,Page Visited on Website,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
594048,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
631453,Landing Page Submission,Direct Traffic,No,No,0,3.0,20,3.0,Email Opened,IT Projects Management,,No,No,No,No,No,No,,,Yes
609170,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
596318,Landing Page Submission,Organic Search,No,No,0,5.0,263,2.5,SMS Sent,Operations Management,,No,No,No,No,No,No,,,No
625220,Landing Page Submission,Google,No,No,0,6.0,37,6.0,Email Opened,Operations Management,,No,No,No,No,No,No,,,No
600979,Landing Page Submission,Google,No,No,1,3.0,1329,3.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,,,No
633965,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Working Professional,No,No,No,No,No,No,,,No
597906,Landing Page Submission,Organic Search,No,No,1,8.0,924,4.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,,,Yes
598752,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1606,1.0,Email Bounced,Select,Unemployed,No,No,No,No,No,No,,,No
633842,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
625433,Landing Page Submission,Google,No,No,1,4.0,882,4.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
595703,API,Google,No,No,1,2.0,1311,1.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
601636,API,Google,Yes,No,0,3.0,251,1.5,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,,,No
646491,API,Google,No,No,1,2.0,1499,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
606672,API,Organic Search,No,No,1,3.0,21,3.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
645690,API,Direct Traffic,No,No,1,6.0,1408,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
636348,Landing Page Submission,Google,No,No,0,2.0,302,2.0,Form Submitted on Website,IT Projects Management,Unemployed,No,No,No,No,No,No,12.0,15.0,No
624838,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,75,1.0,Email Bounced,,,No,No,No,No,No,No,,,No
654176,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
645713,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
638993,Landing Page Submission,Google,No,No,1,5.0,1421,5.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
586388,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,118,3.0,Email Bounced,E-COMMERCE,Unemployed,No,No,No,No,No,No,14.0,15.0,No
605163,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
634799,Landing Page Submission,Direct Traffic,No,No,0,8.0,305,4.0,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
627139,Landing Page Submission,Google,No,No,0,2.0,305,2.0,Converted to Lead,Hospitality Management,Unemployed,No,No,No,No,No,No,,,No
614804,Landing Page Submission,Organic Search,No,No,1,8.0,914,2.67,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,,,Yes
584607,Landing Page Submission,Direct Traffic,No,No,0,7.0,86,1.75,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
580090,Landing Page Submission,Direct Traffic,No,No,1,3.0,1131,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
580763,Landing Page Submission,Organic Search,No,No,0,3.0,105,3.0,Converted to Lead,Business Administration,,No,No,No,No,No,No,14.0,16.0,Yes
609464,API,Google,No,No,0,3.0,248,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593909,API,Chat,No,No,0,1.0,192,1.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
599500,Landing Page Submission,Organic Search,No,No,1,4.0,1199,2.0,SMS Sent,Hospitality Management,Unemployed,No,No,No,No,No,No,,,Yes
597161,Landing Page Submission,Google,No,No,0,2.0,543,2.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
654022,Landing Page Submission,Google,No,No,0,7.0,6,7.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
657821,Landing Page Submission,Google,No,No,0,1.0,302,1.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
593125,API,Google,No,No,0,6.0,1270,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
643916,Landing Page Submission,Google,No,No,1,14.0,1241,3.5,Email Opened,Operations Management,Working Professional,No,No,No,No,No,No,16.0,20.0,No
597178,Landing Page Submission,Organic Search,No,No,1,10.0,47,3.33,Email Opened,Finance Management,Working Professional,No,No,No,No,No,No,,,No
630529,API,Google,No,No,1,3.0,519,1.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
653337,Landing Page Submission,Organic Search,No,No,0,6.0,634,6.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,14.0,18.0,No
609409,Landing Page Submission,Direct Traffic,No,No,0,5.0,420,5.0,Converted to Lead,Select,,No,No,No,No,No,No,,,No
586837,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
584528,API,Chat,No,No,1,11.0,1882,2.75,Email Opened,Select,Unemployed,Yes,No,No,No,No,Yes,14.0,15.0,No
585401,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
655270,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,19.0,No
580101,Landing Page Submission,Direct Traffic,No,No,0,7.0,94,3.5,Email Opened,Human Resource Management,,No,No,No,No,No,No,14.0,18.0,Yes
610784,API,Direct Traffic,No,No,0,4.0,244,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
599075,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,No
579925,API,Organic Search,Yes,No,0,3.0,38,3.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,16.0,16.0,No
592136,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Working Professional,No,No,No,No,No,No,15.0,15.0,No
590582,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
655772,API,Organic Search,No,No,0,11.0,220,11.0,Page Visited on Website,Operations Management,Unemployed,No,No,No,No,No,No,16.0,15.0,Yes
632819,Landing Page Submission,Google,No,No,1,4.0,244,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,No
642126,API,Google,No,No,0,2.0,426,1.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
608784,Landing Page Submission,Direct Traffic,No,No,1,5.0,320,5.0,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
626569,Landing Page Submission,Google,No,No,0,5.0,122,5.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
650646,API,Google,No,No,1,12.0,341,3.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
591071,Landing Page Submission,Direct Traffic,No,No,1,3.0,1022,3.0,SMS Sent,Retail Management,Student,No,No,No,No,No,No,14.0,16.0,Yes
584475,API,Organic Search,No,No,0,6.0,1,6.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
591596,API,Google,No,No,0,3.0,59,3.0,Email Opened,,,No,No,No,No,No,No,13.0,15.0,No
657470,Landing Page Submission,Organic Search,No,No,0,5.0,26,5.0,Email Opened,Hospitality Management,,No,No,No,No,No,No,15.0,14.0,Yes
641106,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
593058,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
608064,Landing Page Submission,Organic Search,No,No,0,4.0,1622,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
591148,Landing Page Submission,Direct Traffic,No,No,1,2.0,1221,2.0,SMS Sent,E-Business,,No,No,No,No,No,No,15.0,16.0,Yes
653432,Landing Page Submission,Direct Traffic,No,No,0,2.0,70,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,14.0,16.0,Yes
582870,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
601394,Landing Page Submission,Direct Traffic,No,No,1,3.0,790,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
653510,API,Referral Sites,Yes,No,0,4.0,839,4.0,Unsubscribed,,,No,No,No,No,No,No,14.0,13.0,No
651661,API,Google,No,No,1,2.0,1334,2.0,Chat Conversation,Marketing Management,Working Professional,No,No,No,No,No,No,15.0,17.0,No
593710,Landing Page Submission,Direct Traffic,No,No,1,7.0,1762,1.4,Chat Conversation,Finance Management,Student,No,No,No,No,No,No,12.0,18.0,Yes
619761,API,Organic Search,No,No,0,3.0,112,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
631984,Landing Page Submission,Direct Traffic,No,No,0,2.0,103,2.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
597904,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Working Professional,No,No,No,No,No,No,,,No
582611,Landing Page Submission,Direct Traffic,No,No,1,2.0,206,2.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
646999,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
629435,API,Organic Search,No,No,0,6.0,259,6.0,SMS Sent,,,No,No,No,No,No,No,,,No
586870,API,Chat,Yes,No,1,0.0,0,0.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,15.0,14.0,No
585785,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,16.0,15.0,No
638674,Landing Page Submission,Google,No,No,0,5.0,740,2.5,Page Visited on Website,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
586552,API,Direct Traffic,No,No,1,2.0,1678,2.0,Had a Phone Conversation,Human Resource Management,Working Professional,No,No,No,No,No,No,14.0,15.0,No
632890,API,Google,No,No,0,2.0,123,2.0,Converted to Lead,,,No,No,No,No,No,No,,,No
631995,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,1185,1.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
608967,Landing Page Submission,Google,No,No,1,10.0,97,3.33,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
623366,Landing Page Submission,Direct Traffic,No,No,0,4.0,298,4.0,SMS Sent,IT Projects Management,Unemployed,No,No,No,No,No,No,,,Yes
614566,Landing Page Submission,Google,No,No,0,2.0,312,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
635783,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,15.0,17.0,No
641725,Landing Page Submission,Organic Search,No,No,0,8.0,275,4.0,Email Opened,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,15.0,14.0,Yes
586680,Landing Page Submission,Direct Traffic,No,No,0,2.0,41,2.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,13.0,18.0,Yes
631362,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
604739,Landing Page Submission,Direct Traffic,No,No,0,2.0,45,2.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
587391,Landing Page Submission,Direct Traffic,No,No,0,1.0,40,1.0,Converted to Lead,E-Business,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
609095,Landing Page Submission,Direct Traffic,No,No,0,4.0,101,4.0,SMS Sent,International Business,Unemployed,No,No,No,No,No,No,,,Yes
635351,Landing Page Submission,Google,No,No,1,5.0,1190,2.5,SMS Sent,Human Resource Management,Student,No,No,No,No,No,No,15.0,20.0,No
652657,Landing Page Submission,Google,No,No,1,5.0,444,5.0,Email Opened,Business Administration,Unemployed,No,No,No,No,No,No,14.0,18.0,No
652782,API,Referral Sites,No,No,0,3.0,403,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,13.0,No
658652,Landing Page Submission,Direct Traffic,No,No,0,2.0,383,2.0,Email Link Clicked,Business Administration,,No,No,No,No,No,No,14.0,16.0,Yes
